ID,大学,調査時期,学年,年齢,性別,居場所1,居場所2,居場所3,居場所4,居場所5,居場所6,居場所7,居場所8,居場所9,居場所10,居場所11,居場所12,居場所13,居場所14,居場所15,居場所16,居場所17,居場所18,居場所19,居場所20,居場所21,居場所22,居場所23,SS1,SS2,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,友人1,友人2,友人3,友人4,友人5,友人6,友人7,友人8,友人9,友人10,友人11,友人12,友人13,友人14,友人15,友人16,友人17,友人18,友人19,友人20,友人21,友人22,友人23,友人24,友人25,友人26,友人27,友人28,友人29,友人30,友人31,友人32,友人33,SS14R,SS10R,SS23R,SS33R,社会的居場所,個人的居場所,ソーシャルスキル,感情統制を除くソーシャルスキル,傷つけられ回避,距離確保,礼儀,傷つけ回避,Z関係開始,Z解読,Z主張性,Z感情統制,Z関係維持,Z記号化,Z社会的居場所,Z個人的居場所,Zソーシャルスキル5下位尺度版,Z傷つけられ回避,Z距離確保,Z礼儀,Z傷つけ回避,友人との付き合い方
1,1,1,4,21,1,1,1,4,1,1,1,3,1,2,1,1,1,1,1,1,3,4,1,3,4,4,4,1,1,1,1,4,1,1,1,1,4,1,4,2,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,4,1,5,5,2,1,5,5,1,5,1,5,5,3,5,3,5,5,5,5,3,5,5,5,3,3,5,3,3,5,1,1,1,1,3,1,4,4,1,1.2,3.375,1.898809524,1.516129032,2.222222222,4.428571429,4.111111111,3.75,-1.9771475,-1.75518359,-2.558009317,1.300097229,-0.966748564,-1.893567952,-3.173625425,0.468890169,-2.721447549,-0.986577132,2.051905941,0.301461584,0.503839184,1
2,1,1,4,21,1,2,3,4,3,3,3,4,2,4,4,3,3,3,3,4,4,4,4,4,3,4,4,2,1,1,2,4,3,2,3,3,4,3,3,1,2,3,2,1,1,2,2,1,2,4,1,1,2,1,2,1,1,1,2,4,1,2,3,3,2,5,3,2,1,4,1,1,2,1,1,4,3,3,2,4,3,2,2,4,4,4,2,4,1,2,2,1,1,1,1,3,2,2,4,4,3,4,2.360119048,2,1.888888889,1.428571429,3.222222222,2.875,-0.499331939,-1.521464626,-2.280353699,1.677442522,1.807602218,-1.893567952,-0.131300664,1.498372274,-1.505785919,-1.393440478,-1.400324499,-1.275414392,-0.779641062,2
3,1,1,3,20,2,4,3,2,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,4,4,4,4,1,3,4,2,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,3,4,4,3,3,2,2,3,3,4,3,4,2,4,2,4,5,3,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,5,4,4,3,2,1,1,1,3.866666667,3,3.011904762,3.419354839,4.222222222,4,4.777777778,4,1.717391404,1.049443974,2.162136181,-2.096010411,0.142991749,1.540101934,1.333522369,-0.148799094,2.060154864,1.454602942,1.558730164,1.484118566,0.870547826,3
4,1,1,3,20,2,4,3,4,3,4,2,3,3,4,3,4,2,3,3,2,2,3,4,4,3,2,2,2,3,4,3,4,2,3,3,3,3,2,2,1,2,3,2,1,3,3,2,3,3,3,3,4,3,1,4,3,2,4,2,4,1,4,2,5,4,3,4,5,5,2,3,5,3,5,5,5,3,5,5,5,5,3,3,5,5,3,3,5,5,4,1,1,4,3,3,1,2,3,2,4,3,3,2.833333333,2.709677419,3.333333333,4,4.333333333,3.625,0.609029732,0.582006047,-0.892075612,1.300097229,0.697861905,-0.176733009,-0.131300664,-0.148799094,0.277184473,0.36963402,1.558730164,0.695680578,0.320484863,4
5,1,1,3,20,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,1,4,2,3,4,2,4,1,3,4,3,3,2,2,3,2,3,3,3,3,2,3,3,5,5,2,3,3,3,5,3,4,5,4,4,5,5,5,5,5,2,3,3,4,3,4,2,4,4,3,2,2,3,3,4,4,1,2,2,3,2.666666667,3.125,2.69047619,2.64516129,3.444444444,3.142857143,3.888888889,4.125,-0.129878048,0.582006047,-0.614419994,0.168061349,0.142991749,0.681684463,-0.694694138,0.057097327,0.115096255,0.505255135,0.57237861,-0.09275741,1.053902147,4
6,1,1,3,20,2,3,3,2,3,2,2,3,2,3,2,2,4,2,2,4,3,4,2,3,2,2,3,2,3,2,1,3,1,2,2,3,4,3,1,2,2,4,2,2,1,2,3,2,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,5,5,2,2,5,2,5,3,4,5,5,5,5,5,5,4,5,4,5,5,5,2,4,2,3,2,4,2,4,4,4,1,2,2,3,2.466666667,2.875,2.25,2.096774194,3.888888889,2.428571429,4.777777778,4,-1.053512774,-1.054026699,-0.892075612,0.168061349,0.142991749,-1.03515048,-1.032730223,-0.354695515,-1.262653593,1.047739596,-0.249581019,1.484118566,0.870547826,4
7,1,1,3,20,1,3,3,4,3,4,2,2,2,3,3,3,3,3,3,3,4,4,3,4,3,4,4,3,3,2,3,1,2,1,2,3,4,4,1,2,2,4,4,4,4,2,3,3,4,2,4,4,2,3,3,3,1,3,4,3,3,3,2,2,3,5,4,3,4,3,5,5,5,4,4,5,4,5,5,5,4,4,4,5,5,4,4,4,3,3,3,3,4,5,5,5,1,1,1,2,2.933333333,3.625,2.520833333,2.677419355,4.333333333,3.571428571,4.444444444,4,-0.314604993,-0.352869808,1.051513711,-1.718665117,-0.411878407,1.110893198,-0.243979359,0.880683011,0.196140364,1.590224057,1.065554387,0.892790075,0.870547826,4
8,1,1,3,20,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,2,3,2,2,4,2,2,2,3,3,3,2,2,2,3,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,2,3,2,3,2,2,4,3,3,4,2,2,3,2,2,3,4,3,4,3,5,5,4,4,5,5,4,5,4,3,5,2,4,3,3,3,3,5,4,2,2,3,2,2.8,2.625,2.416666667,2.258064516,3.111111111,2.714285714,4.333333333,4,-0.314604993,-1.054026699,-0.892075612,0.545406642,-0.966748564,0.252475727,-0.469336749,-0.766488357,-0.857433049,0.098391789,0.079202833,0.695680578,0.870547826,4
9,1,1,3,20,1,3,3,4,3,3,2,2,2,3,3,3,3,2,2,4,3,3,2,3,3,4,4,2,3,2,3,4,3,3,4,3,3,2,3,2,2,4,4,2,3,2,3,2,4,4,2,3,2,1,3,2,2,3,2,3,2,3,4,3,3,5,4,2,3,5,2,2,3,4,3,4,3,5,5,5,4,4,4,4,5,3,2,4,3,3,2,2,2,1,2,4,1,3,3,3,2.666666667,3.25,2.860119048,2.709677419,2.666666667,2.714285714,4.555555556,3.25,0.054848897,0.582006047,-0.336764376,1.300097229,1.252732061,-0.176733009,-0.694694138,0.262993748,0.277184473,-0.444092671,0.079202833,1.089899572,-0.229578099,5
11,1,1,2,19,2,4,3,4,4,4,4,4,4,4,3,4,3,2,3,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,3,1,1,4,3,4,1,4,4,1,4,4,1,4,1,4,1,3,4,1,4,4,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,2,4,4,3.466666667,4,3.327380952,3.225806452,5,4,5,5,1.347937513,2.451757756,-1.447386847,1.677442522,2.362472374,1.110893198,0.6574502,1.498372274,1.573890212,2.403950748,1.558730164,1.87833756,2.337382393,3
12,1,1,2,19,2,4,4,2,3,3,3,2,3,2,3,3,3,3,2,3,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,4,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,4,2,4,4,3,3,4,3,4,3,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,1,2,3,3,3,2,2.395833333,2.258064516,3.555555556,3,3.888888889,3.5,-0.684058884,-0.820307735,-0.892075612,0.168061349,-0.411878407,0.252475727,-0.131300664,-1.795970462,-0.857433049,0.64087625,0.407986684,-0.09275741,0.137130542,4
13,1,1,2,19,2,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,3,4,3,2,3,2,3,3,4,4,2,3,4,3,2,2,1,3,2,4,2,3,3,2,3,3,1,3,2,2,2,3,3,2,2,3,4,4,5,4,4,4,4,3,5,4,4,5,4,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,3,3,3,3,3.666666667,3.5,2.87797619,2.741935484,4.777777778,4.142857143,4.444444444,4.5,0.239575842,0.348287083,-0.614419994,0.922751936,0.697861905,1.110893198,0.995486285,0.67478659,0.358228581,2.132708518,1.72312209,0.892790075,1.603965109,3
14,1,1,2,19,2,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,4,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,1,2,2,3,3,3,3,3,3,2,4,3,5,3,3,3,5,2,4,4,4,4,2,3,4,4,4,4,4,4,2,4,3,4,4,2,4,5,2,2,1,3,2,2,2,3.4,3.625,2.702380952,2.806451613,3.777777778,3.571428571,3.444444444,2.625,0.793756678,-0.119150844,0.496202476,-0.586629237,0.142991749,0.252475727,0.544771505,0.880683011,0.520316799,0.912118481,1.065554387,-0.881195398,-1.146349704,1
15,1,1,2,19,2,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,3,3,4,4,3,3,2,3,3,3,2,2,3,4,2,4,4,2,4,2,2,3,3,3,3,3,4,1,3,3,4,5,3,5,2,1,5,1,2,2,4,3,4,1,5,5,5,5,5,4,5,5,3,2,5,1,1,1,1,1,3,2,2,2,2,3,4,3.866666667,3.875,3.029761905,3,1.888888889,1.571428571,4.888888889,3.875,0.424302787,1.283162938,-0.059108759,0.545406642,1.807602218,0.681684463,1.333522369,1.292475853,1.006581451,-1.393440478,-1.235932573,1.681228063,0.687193505,5
16,1,1,2,19,2,3,4,2,4,3,2,3,4,3,4,4,4,4,3,4,4,3,2,3,4,3,3,2,4,2,1,3,2,2,3,3,4,2,2,2,2,4,3,1,2,2,3,2,3,4,2,3,3,1,2,3,2,3,2,3,2,3,3,5,4,3,4,2,1,4,1,4,4,3,5,4,3,5,5,5,3,4,4,3,5,5,1,5,2,3,2,1,2,3,4,4,1,3,3,3,3.4,3,2.645833333,2.451612903,3,2,4.222222222,4.25,-0.314604993,-0.352869808,-0.892075612,0.922751936,1.252732061,-0.176733009,0.544771505,-0.148799094,-0.371168397,-0.037229326,-0.742756796,0.498571081,1.237256468,4
17,1,1,2,19,2,2,3,3,4,3,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,3,2,3,3,4,4,3,4,4,4,3,3,5,5,4,5,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,5,3,4,5,2,3,3,3,2.8,2.875,2.523809524,2.35483871,4.333333333,4,4,4.25,0.054848897,-1.054026699,-0.614419994,0.922751936,0.142991749,-0.605941745,-0.469336749,-0.354695515,-0.614300723,1.590224057,1.558730164,0.104352087,1.237256468,4
18,1,1,2,19,2,3,3,4,3,3,2,4,3,1,3,4,4,4,2,3,3,2,4,2,3,4,4,1,4,4,4,3,4,3,2,4,4,4,3,4,3,4,3,2,3,2,3,3,3,2,3,3,4,1,2,3,2,2,2,3,2,2,4,4,3,5,3,4,3,5,3,4,3,5,5,4,2,4,5,4,4,5,5,4,5,3,1,3,2,2,3,2,1,4,3,2,1,1,2,3,3,3,2.782738095,2.870967742,2.888888889,3.142857143,4.333333333,3.5,1.347937513,-0.119150844,0.218546859,-0.209283944,-0.411878407,0.681684463,-0.131300664,-0.148799094,0.682405016,-0.172850441,0.57237861,0.695680578,0.137130542,4
19,1,1,2,19,2,2,2,3,2,1,1,2,1,3,2,2,1,2,2,2,2,3,2,3,2,2,3,1,2,2,1,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,3,2,3,3,3,2,1,1,3,2,2,2,2,2,4,2,2,2,4,4,3,4,4,4,3,4,3,4,5,2,4,2,3,2,2,2,2,3,2,2,1,2,3,4,2,3,4,2,1,4,2,2,2,1,1.666666667,2.625,2.080357143,2.096774194,3.222222222,3.428571429,2.555555556,2.5,-0.868785829,-0.586588772,-1.169731229,-0.963974531,-0.966748564,-1.03515048,-2.384874561,-0.766488357,-1.262653593,0.234012905,0.901162461,-2.458071375,-1.329704024,1
20,1,1,2,20,2,3,3,4,4,3,3,2,3,3,4,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,1,3,1,1,3,2,4,3,1,3,2,3,3,2,2,1,3,3,3,3,3,3,1,2,3,2,2,2,3,3,4,3,2,4,4,4,4,3,3,4,3,4,4,4,4,5,4,5,4,4,4,4,4,4,5,5,3,5,2,4,4,3,4,5,5,4,2,2,2,1,3.133333333,2.625,2.300595238,2.258064516,3.888888889,3.285714286,4.222222222,4.5,-1.238239719,-0.586588772,-0.059108759,-0.586629237,0.697861905,-1.03515048,0.094056726,-0.766488357,-0.857433049,1.047739596,0.736770535,0.498571081,1.603965109,4
21,1,1,2,19,2,3,3,3,3,1,1,3,2,3,2,2,3,2,3,3,3,3,2,3,2,3,3,2,4,3,2,1,1,1,1,3,3,4,1,1,1,4,1,1,3,3,1,1,2,2,3,3,3,1,2,1,1,1,1,3,1,2,4,3,4,5,5,2,2,4,2,5,5,3,5,5,5,5,5,4,5,2,4,5,4,5,5,5,1,3,4,5,5,5,5,5,1,1,2,4,2.266666667,3,1.979166667,1.870967742,5,2.428571429,4.555555556,4.25,-0.129878048,-1.988902553,-2.835664934,-0.586629237,-1.52161872,-0.176733009,-1.370766308,-0.148799094,-1.829962353,2.403950748,-0.249581019,1.089899572,1.237256468,4
22,1,1,2,19,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,3,2,3,3,2,4,4,4,3,3,3,3,4,4,4,3,2,2,3,3,1,3,3,4,3,4,4,3,4,3,2,4,2,2,2,3,3,2,4,4,5,5,5,5,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,1,3,3,2,4,5,5,5,2,1,2,3,2.133333333,2.75,3.00297619,3.096774194,4.222222222,2.857142857,5,4.75,1.163210568,1.516881901,-0.614419994,-0.209283944,1.252732061,1.110893198,-1.596123697,-0.560591936,1.249713777,1.454602942,0.243594758,1.87833756,1.970673751,3
23,1,1,2,19,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,3,2,1,2,2,2,2,2,2,3,2,2,2,2,4,2,1,2,1,2,2,1,3,2,2,2,2,2,1,2,2,2,3,2,3,1,4,4,2,4,4,4,4,4,4,5,3,3,4,4,3,3,3,3,3,4,4,4,3,3,4,3,3,3,4,4,4,4,4,1,3,3,3,3.066666667,3.375,2.12202381,1.903225806,3.666666667,3.428571429,3.555555556,3.75,-1.422966665,-1.287745662,-1.169731229,0.545406642,-0.411878407,-1.464359216,-0.018621969,0.468890169,-1.748918245,0.776497365,0.901162461,-0.684085901,0.503839184,1
24,1,1,2,19,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,3,3,3,2,3,4,4,4,3,3,2,2,3,2,3,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,2,2,4,4,2,2,4,2,4,3,2,4,4,3,4,5,4,4,4,4,4,4,2,2,4,1,2,1,1,1,3,4,1,3,1,2,2,3.933333333,3.75,2.845238095,2.935483871,2.888888889,1.714285714,4.111111111,2.75,0.978483623,0.114568119,0.218546859,-0.586629237,0.697861905,1.110893198,1.446201064,1.086579432,0.844493233,-0.172850441,-1.071540647,0.301461584,-0.962995383,5
25,1,1,2,19,2,3,4,3,3,2,2,3,2,4,3,3,3,4,2,2,2,3,2,2,2,3,3,2,4,1,1,1,2,1,2,3,3,3,2,4,2,4,3,3,4,1,2,2,2,2,4,3,1,2,1,1,1,1,2,2,4,2,1,2,2,2,2,4,3,3,4,5,4,4,3,4,4,4,4,2,4,4,3,4,4,4,5,4,2,4,4,4,3,4,4,2,1,2,1,1,2.6,2.875,2.008928571,2,3.777777778,3.571428571,3.333333333,3.25,-1.792420555,-1.75518359,-0.059108759,-1.718665117,-1.52161872,0.681684463,-0.807372833,-0.354695515,-1.505785919,0.912118481,1.065554387,-1.078304895,-0.229578099,1
26,1,1,2,19,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,4,1,2,4,2,3,2,2,3,2,3,3,3,3,1,3,2,2,3,2,2,2,3,3,1,3,2,2,5,4,4,2,2,4,2,3,3,2,2,4,2,4,4,4,4,4,3,4,5,3,3,3,1,3,2,2,2,2,2,3,2,4,4,4,3.133333333,3,2.779761905,2.548387097,2.555555556,2,4,3.25,-0.314604993,-0.119150844,-0.059108759,1.677442522,0.142991749,0.252475727,0.094056726,-0.148799094,-0.128036071,-0.579713787,-0.742756796,0.104352087,-0.229578099,2
27,1,1,2,19,1,3,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,2,1,1,3,1,1,2,4,4,2,3,3,3,4,4,4,4,1,4,4,4,3,2,3,1,3,3,1,3,3,4,3,2,3,4,2,3,3,4,1,1,4,1,3,3,3,4,3,3,5,5,5,3,5,5,5,5,4,3,5,3,3,3,1,1,3,1,3,1,3,3,3,3.666666667,3.875,2.883928571,2.741935484,2.444444444,2.142857143,4.555555556,3.5,-1.422966665,0.582006047,1.884480564,0.922751936,0.142991749,1.110893198,0.995486285,1.292475853,0.358228581,-0.715334902,-0.57836487,1.089899572,0.137130542,5
28,1,1,2,19,2,3,4,3,3,2,3,2,3,2,3,3,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,2,2,1,3,2,3,3,2,3,2,2,3,1,2,2,2,3,2,3,2,4,4,3,4,3,4,4,4,3,2,4,4,4,4,4,4,4,3,4,3,4,3,4,2,4,2,3,3,3,3,3,4,3,2,2,3,3,2.866666667,2.125,2.446428571,2.35483871,3.111111111,3.285714286,3.666666667,3.75,-0.868785829,0.114568119,-0.059108759,0.545406642,0.142991749,-1.464359216,-0.356658054,-1.590074041,-0.614300723,0.098391789,0.736770535,-0.486976404,0.503839184,1
29,1,1,2,19,2,3,4,3,3,3,1,2,1,3,3,3,4,4,2,3,3,3,1,3,2,3,2,1,4,3,3,3,3,4,2,3,3,2,2,4,3,3,3,2,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,4,4,5,2,4,3,2,5,3,2,2,4,2,5,4,5,5,4,3,5,4,4,4,5,4,5,2,3,3,2,2,4,4,2,2,3,3,2,2.533333333,2.75,2.892857143,2.903225806,2.666666667,2.857142857,4.222222222,4.375,0.609029732,0.582006047,0.773858094,0.545406642,-0.411878407,0.681684463,-0.920051528,-0.560591936,0.763449125,-0.444092671,0.243594758,0.498571081,1.420610789,5
30,1,1,2,19,2,3,3,3,3,4,4,1,4,2,3,4,3,3,3,3,2,2,3,2,2,2,2,1,4,4,3,4,2,2,2,3,2,2,4,4,1,1,2,2,3,3,2,2,4,4,1,4,4,2,2,2,4,4,3,2,3,2,3,5,5,3,3,3,3,5,5,4,3,3,3,4,4,5,5,4,4,3,3,3,3,4,3,3,4,4,3,3,3,4,3,3,4,3,4,2,3.066666667,2,2.925595238,2.870967742,3.222222222,3.571428571,3.888888889,3.875,1.163210568,0.582006047,-0.059108759,1.300097229,-0.966748564,0.681684463,-0.018621969,-1.795970462,0.682405016,0.234012905,1.065554387,-0.09275741,0.687193505,4
32,1,1,2,19,2,2,3,1,3,2,4,1,3,1,2,3,3,3,3,3,1,2,2,2,3,1,2,2,1,1,1,4,1,1,3,3,4,4,2,1,2,4,4,1,2,1,4,1,4,4,1,3,1,1,4,1,3,2,1,4,3,4,2,5,3,3,5,5,5,5,5,5,5,4,3,4,2,5,5,5,5,5,3,4,5,5,3,5,4,3,4,3,3,3,3,5,1,1,4,2,2.733333333,1.375,2.369047619,2.193548387,3.333333333,4.285714286,4.666666667,4.375,-1.792420555,0.81572501,-1.447386847,0.545406642,1.807602218,-1.893567952,-0.582015443,-2.825452567,-1.019521267,0.36963402,1.887514015,1.287009069,1.420610789,4
33,1,1,2,19,2,4,4,3,4,4,3,3,3,3,4,4,4,3,4,4,4,3,3,3,4,3,3,3,2,2,2,3,1,3,2,3,3,2,2,3,3,3,2,2,3,1,3,2,3,3,2,3,1,3,3,1,3,3,2,3,2,3,2,2,3,4,4,3,3,4,3,2,4,3,4,4,2,4,4,4,3,5,4,4,4,2,1,5,1,3,4,2,2,3,3,3,2,3,3,3,3.666666667,3.125,2.532738095,2.387096774,2.666666667,2.857142857,3.888888889,3.375,-1.238239719,0.348287083,0.218546859,0.922751936,-0.411878407,-0.605941745,0.995486285,0.057097327,-0.533256614,-0.444092671,0.243594758,-0.09275741,-0.046223778,1
34,1,1,2,19,2,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,2,1,1,3,1,4,1,2,3,4,3,4,2,4,2,2,2,1,3,2,2,3,3,3,1,2,2,1,2,3,3,1,4,3,1,4,4,2,1,4,4,3,4,5,4,4,4,5,4,5,4,4,5,5,4,4,5,5,4,5,3,4,4,4,4,4,3,4,1,1,2,1,3.866666667,3.375,2.029761905,2.064516129,3.777777778,3.857142857,3.888888889,4.5,-1.9771475,0.114568119,-0.059108759,-0.963974531,-2.076488876,-1.03515048,1.333522369,0.468890169,-1.343697701,0.912118481,1.394338238,-0.09275741,1.603965109,4
35,1,1,2,19,1,4,4,3,3,3,3,3,3,3,3,4,3,4,2,4,3,4,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,2,2,2,2,3,2,3,3,2,2,2,3,3,3,4,3,3,3,2,5,2,3,3,3,4,4,3,5,3,4,3,2,4,4,4,3,2,4,4,3,2,3,3,4,4,5,2,3,3,3,3.2,3.125,2.568452381,2.483870968,3.111111111,2.714285714,3.888888889,3.625,0.239575842,-0.119150844,-0.336764376,0.922751936,-0.966748564,-0.605941745,0.206735421,0.057097327,-0.290124288,0.098391789,0.079202833,-0.09275741,0.320484863,1
36,1,1,2,19,2,3,3,3,3,3,2,2,2,3,4,4,4,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,4,3,3,2,2,3,3,2,2,4,2,3,3,3,3,2,2,2,1,2,2,3,3,3,2,2,4,2,4,3,2,2,2,2,4,3,5,5,4,4,4,2,4,5,5,3,3,4,5,4,3,3,4,4,3,4,2,4,3,4,4,2,2,3,3,2.933333333,2.625,2.589285714,2.516129032,3.444444444,3.142857143,4,3.5,-0.314604993,-0.119150844,-0.336764376,0.168061349,-0.966748564,1.110893198,-0.243979359,-0.766488357,-0.20908018,0.505255135,0.57237861,0.104352087,0.137130542,4
37,1,1,2,19,2,3,3,4,4,3,2,2,2,3,3,3,4,4,4,4,2,2,3,2,3,4,3,3,2,1,1,3,2,2,2,3,3,3,3,1,2,3,2,2,2,2,3,2,3,3,3,3,1,1,2,2,3,2,2,3,3,3,1,5,4,2,4,3,3,4,4,4,3,4,4,5,3,4,5,5,5,5,4,4,5,4,3,4,2,4,2,3,4,4,5,3,2,2,2,2,3.2,2.75,2.202380952,2.129032258,3.444444444,3.142857143,4.444444444,4.25,-1.238239719,0.114568119,-1.447386847,-0.209283944,-0.411878407,-1.03515048,0.206735421,-0.560591936,-1.181609484,0.505255135,0.57237861,0.892790075,1.237256468,4
38,1,1,2,18,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,4,3,3,3,2,3,3,3,2,3,3,3,2,3,2,4,3,3,3,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,4,3,1,3,2,3,3,2,2,4,2,2,2,2,3,4,4,4,4,4,4,4,4,3,4,3,2,3,1,2,2,4,3,4,4,2,1,2,2,1,3.333333333,3.375,2.258928571,2.258064516,3,1.857142857,3.777777778,3.125,-0.684058884,-0.820307735,-0.059108759,-0.586629237,-1.52161872,-0.176733009,0.43209281,0.468890169,-0.857433049,-0.037229326,-0.907148722,-0.289866907,-0.41293242,1
39,1,1,2,19,2,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,2,3,3,2,2,2,3,3,2,2,3,3,3,3,4,3,4,3,3,1,2,3,3,3,3,4,3,2,2,2,1,2,3,3,4,3,3,1,4,4,3,4,4,3,3,3,5,4,1,4,5,5,3,5,4,3,4,5,2,5,3,4,5,3,3,1,4,5,4,5,2,1,2,1,2,3.733333333,3.375,2.4375,2.483870968,4.333333333,2.571428571,3.777777778,3.875,-0.868785829,-0.119150844,1.051513711,-0.586629237,0.142991749,-1.03515048,1.108164979,0.468890169,-0.290124288,1.590224057,-0.085189093,-0.289866907,0.687193505,4
40,1,1,4,21,2,3,3,4,3,2,2,4,3,4,4,4,3,2,3,3,4,4,3,4,3,4,4,3,3,3,1,4,2,1,4,2,4,1,3,4,4,2,4,4,4,3,2,4,3,2,1,1,2,1,2,3,3,4,4,3,1,4,3,1,5,1,1,3,2,3,2,1,1,1,1,5,5,5,4,4,4,2,4,5,5,3,1,5,5,1,1,1,1,1,1,1,3,4,4,4,2.933333333,4,3.157738095,2.903225806,1.444444444,2.142857143,3.888888889,2.875,0.239575842,-0.586588772,2.162136181,2.432133109,0.697861905,0.681684463,-0.243979359,1.498372274,0.763449125,-1.935924939,-0.57836487,-0.09275741,-0.779641062,2
41,1,1,4,21,2,4,2,2,4,4,4,3,3,3,2,4,4,4,3,1,2,3,4,4,4,2,3,3,4,4,4,1,2,1,1,4,4,4,1,2,2,1,4,1,3,2,3,2,3,3,4,4,3,1,3,1,2,1,4,3,4,4,2,5,1,4,2,1,1,4,1,4,1,1,4,4,1,4,5,4,4,5,1,2,5,1,1,5,1,1,1,2,1,1,2,3,4,1,1,1,3.333333333,2.75,2.455357143,2.64516129,2.222222222,1,3.444444444,3.125,0.609029732,-0.119150844,-1.169731229,-2.096010411,-0.411878407,1.540101934,0.43209281,-0.560591936,0.115096255,-0.986577132,-1.893500276,-0.881195398,-0.41293242,2
43,1,1,4,21,2,4,3,4,4,3,2,4,3,4,3,3,3,4,3,4,4,4,3,4,3,4,4,4,3,3,3,2,3,3,2,3,4,3,4,4,2,2,3,2,4,3,3,3,3,4,2,3,3,2,2,3,2,3,2,4,3,3,3,3,2,4,4,3,2,2,1,4,3,2,5,3,5,4,5,5,5,4,4,4,5,4,5,4,2,2,3,2,5,4,5,4,3,2,3,2,3.266666667,4,2.889880952,2.967741935,4.222222222,2.142857143,4.222222222,3.5,0.978483623,0.348287083,0.496202476,-0.209283944,1.252732061,0.252475727,0.319414115,1.498372274,0.925537342,1.454602942,-0.57836487,0.498571081,0.137130542,5
